"EntityType"	"totalSameAs"
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1958"	1939
"http://dbpedia.org/class/yago/Puzzle106784639"	1939
"http://dbpedia.org/class/yago/WikicatGermanMaleSingers"	1939
"http://dbpedia.org/class/yago/WikicatAssociationFootballInsideForwards"	1938
"http://dbpedia.org/class/yago/WikicatFemaleCanoeists"	1938
"http://dbpedia.org/class/yago/SupportingStructure104361095"	1938
"http://dbpedia.org/class/yago/WikicatChinese-languageWriters"	1938
"http://dbpedia.org/class/yago/WikicatCompaniesListedOnTheFrankfurtStockExchange"	1938
"http://dbpedia.org/class/yago/WikicatScottishMaleFilmActors"	1937
"http://dbpedia.org/class/yago/WikicatCross-countrySkiersAtThe2006WinterOlympics"	1937
"http://dbpedia.org/class/yago/WikicatBaritones"	1937
"http://dbpedia.org/class/yago/WikicatC.S.MarítimoPlayers"	1937
"http://dbpedia.org/class/yago/Quarter108627919"	1937
"http://dbpedia.org/class/yago/WikicatSMCaenPlayers"	1937
"http://dbpedia.org/class/yago/WikicatExperimentalPhysicists"	1936
"http://dbpedia.org/class/yago/WikicatDallasStarsPlayers"	1936
"http://dbpedia.org/class/yago/Detector103180969"	1936
"http://dbpedia.org/class/yago/WikicatEnglishCricketersOf1826To1863"	1936
"http://dbpedia.org/class/yago/WikicatViruses"	1936
"http://dbpedia.org/class/yago/WikicatFellowsOfAllSoulsCollege,Oxford"	1935
"http://dbpedia.org/class/yago/WikicatPeopleFromNice"	1935
"http://dbpedia.org/class/yago/WikicatBSCYoungBoysPlayers"	1935
"http://dbpedia.org/class/yago/Psychic110488309"	1935
"http://dbpedia.org/class/yago/WikicatChristianHymns"	1935
"http://dbpedia.org/class/yago/ArmoredPersonnelCarrier102740300"	1934
"http://dbpedia.org/class/yago/WikicatUkrainianPoliticians"	1934
"http://dbpedia.org/class/yago/WikicatNorfolkAdmiralsPlayers"	1934
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1838"	1934
"http://dbpedia.org/class/yago/WikicatPeopleFromSouthampton"	1934
"http://dbpedia.org/class/yago/WikicatIslandsOfJapan"	1934
"http://dbpedia.org/class/yago/WikicatCharitiesBasedInTheUnitedStates"	1934
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInIran"	1934
"http://dbpedia.org/class/yago/WikicatGerman-languageAlbums"	1934
"http://dbpedia.org/class/yago/WikicatAmbassadorsOfTheUnitedStates"	1933
"http://dbpedia.org/class/yago/WikicatClydeF.C.Players"	1933
"http://dbpedia.org/class/yago/WikicatScottishActors"	1933
"http://dbpedia.org/class/yago/NewsAgency108355075"	1933
"http://dbpedia.org/class/yago/WikicatPeopleFromPortsmouth"	1933
"http://dbpedia.org/class/yago/WikicatChampionsTourGolfers"	1933
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInGyőr-Moson-SopronCounty"	1933
"http://dbpedia.org/class/yago/WikicatVillagesInNottinghamshire"	1932
"http://dbpedia.org/class/yago/WikicatAmericanChildren'sNovels"	1932
"http://dbpedia.org/class/yago/WikicatFCRostovPlayers"	1932
"http://dbpedia.org/class/yago/WikicatAlumniOfTheLondonAcademyOfMusicAndDramaticArt"	1932
"http://dbpedia.org/class/yago/WikicatPeopleIndictedForCrimesAgainstHumanity"	1931
"http://dbpedia.org/class/yago/WikicatAmericanMiddle-distanceRunners"	1931
"http://dbpedia.org/class/yago/WikicatPolishMusicians"	1931
"http://dbpedia.org/class/yago/Exhibition100522145"	1931
"http://dbpedia.org/class/yago/WikicatPeopleOfTheCentralIntelligenceAgency"	1931
"http://dbpedia.org/class/yago/WikicatLocationsInGreekMythology"	1931
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInCeará"	1931
"http://dbpedia.org/class/yago/WikicatContemporaryHitRadioStationsInTheUnitedStates"	1931
"http://dbpedia.org/class/yago/WikicatRelativityMediaFilms"	1931
"http://dbpedia.org/class/yago/WikicatPeopleFromNorwich"	1930
"http://dbpedia.org/class/yago/Wikicat4th-centuryBishops"	1930
"http://dbpedia.org/class/yago/WikicatRugbyLeagueHalfbacks"	1930
"http://dbpedia.org/class/yago/WikicatWesternBulldogsPlayers"	1930
"http://dbpedia.org/class/yago/WikicatCensus-designatedPlacesInNewMexico"	1930
"http://dbpedia.org/class/yago/WikicatMolecularBiologists"	1929
"http://dbpedia.org/class/yago/WikicatMunicipalitiesOfSouthTyrol"	1929
"http://dbpedia.org/class/yago/WikicatProgrammingParadigms"	1929
"http://dbpedia.org/class/yago/WikicatAudioBookNarrators"	1929
"http://dbpedia.org/class/yago/WikicatUnitedStatesAttorneys"	1929
"http://dbpedia.org/class/yago/WikicatJazzSongs"	1928
"http://dbpedia.org/class/yago/WikicatAmericanPrisonersAndDetainees"	1928
"http://dbpedia.org/class/yago/DataStructure105728493"	1928
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1824"	1928
"http://dbpedia.org/class/yago/WikicatF.B.C.UnioneVeneziaPlayers"	1927
"http://dbpedia.org/class/yago/Outline108612786"	1927
"http://dbpedia.org/class/yago/WikicatAustralianNon-fictionWriters"	1927
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1766"	1927
"http://dbpedia.org/class/yago/WikicatTreatiesOfTheSovietUnion"	1927
"http://dbpedia.org/class/yago/WikicatPeopleFromMaryland"	1927
"http://dbpedia.org/class/yago/WikicatFinancialMarkets"	1927
"http://dbpedia.org/class/yago/WikicatBritishTelevisionDirectors"	1926
"http://dbpedia.org/class/yago/Wikicat2006Books"	1926
"http://dbpedia.org/class/yago/WikicatPeopleFromTunis"	1926
"http://dbpedia.org/class/yago/WikicatAlbumsRecordedAtAbbeyRoadStudios"	1926
"http://dbpedia.org/class/yago/WikicatVillagesInWarwickshire"	1926
"http://dbpedia.org/class/yago/WikicatUtahJazzPlayers"	1925
"http://dbpedia.org/class/yago/Hat103497657"	1925
"http://dbpedia.org/class/yago/WikicatTreatiesOfGuatemala"	1925
"http://dbpedia.org/class/yago/Wikicat19th-centuryEconomists"	1924
"http://dbpedia.org/class/yago/Body109224911"	1924
"http://dbpedia.org/class/yago/WikicatRailwayStationsInChibaPrefecture"	1924
"http://dbpedia.org/class/yago/WikicatTestPilots"	1924
"http://dbpedia.org/class/yago/WikicatPolishGenerals"	1924
"http://dbpedia.org/class/yago/WikicatChildren'sPictureBooks"	1923
"http://dbpedia.org/class/yago/WikicatSwarthmoreCollegeAlumni"	1923
"http://dbpedia.org/class/yago/WikicatRiversOfSuceavaCounty"	1923
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTunisia"	1923
"http://dbpedia.org/class/yago/WikicatVillagesInWorcestershire"	1922
"http://dbpedia.org/class/yago/WikicatLBChâteaurouxPlayers"	1922
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInToplicaDistrict"	1922
"http://dbpedia.org/class/yago/Wikicat2000CompilationAlbums"	1921
"http://dbpedia.org/class/yago/Mystery105685538"	1921
"http://dbpedia.org/class/yago/WikicatPeopleOfTheThreeKingdoms"	1921
"http://dbpedia.org/class/yago/Wikicat1925Films"	1920
"http://dbpedia.org/class/yago/WikicatIdenticalTwins"	1920
"http://dbpedia.org/class/yago/WikicatFormulaFordDrivers"	1920
"http://dbpedia.org/class/yago/WikicatAncientRomanProvinces"	1920
"http://dbpedia.org/class/yago/WikicatHeavyMetalBassGuitarists"	1919
"http://dbpedia.org/class/yago/WikicatFormulaOnePeople"	1919
"http://dbpedia.org/class/yago/WikicatAustrianAlpineSkiers"	1919
"http://dbpedia.org/class/yago/WikicatSingaporeanPeopleOfChineseDescent"	1919
"http://dbpedia.org/class/yago/WikicatWomenOfMedievalFrance"	1918
"http://dbpedia.org/class/yago/WikicatEnglish-languageSoundtracks"	1918
"http://dbpedia.org/class/yago/WikicatBelgianMaleCyclists"	1918
"http://dbpedia.org/class/yago/WikicatAmericanRomanCatholicPriests"	1918
"http://dbpedia.org/class/yago/WikicatFCKryliaSovetovSamaraPlayers"	1918
"http://dbpedia.org/class/yago/WikicatAmericanSoccerLeague(1933–83)Players"	1917
"http://dbpedia.org/ontology/IceHockeyLeague"	1917
"http://dbpedia.org/class/yago/WikicatK.R.C.GenkPlayers"	1917
"http://dbpedia.org/class/yago/WikicatVillagesInGabrovoProvince"	1917
"http://dbpedia.org/class/yago/Group114621446"	1916
"http://dbpedia.org/class/yago/WikicatSchoolsAccreditedByTheWesternAssociationOfSchoolsAndColleges"	1916
"http://dbpedia.org/class/yago/WikicatTrabzonsporFootballers"	1916
"http://dbpedia.org/class/yago/WikicatHistoriansOfPhilosophy"	1915
"http://dbpedia.org/class/yago/WikicatCountsOfGermany"	1915
"http://dbpedia.org/class/yago/WikicatTeamSports"	1914
"http://dbpedia.org/class/yago/WikicatPeopleFromHyōgoPrefecture"	1914
"http://dbpedia.org/class/yago/WikicatPrincelyStatesOfIndia"	1914
"http://dbpedia.org/class/yago/WikicatCerroPorteñoFootballers"	1914
"http://dbpedia.org/class/yago/WikicatPlantsUsedInTraditionalNativeAmericanMedicine"	1914
"http://dbpedia.org/class/yago/WikicatQueen'sUniversityAlumni"	1914
"http://dbpedia.org/class/yago/Algebra106012726"	1914
"http://dbpedia.org/ontology/Racecourse"	1914
"http://dbpedia.org/class/yago/BusCompany108186761"	1913
"http://dbpedia.org/class/yago/WikicatR.CharleroiS.C.Players"	1913
"http://dbpedia.org/class/yago/Cocktail107911677"	1913
"http://dbpedia.org/class/yago/WikicatBasketballPlayersFromMichigan"	1913
"http://dbpedia.org/class/yago/WikicatInternationalSportsFederations"	1913
"http://dbpedia.org/class/yago/WikicatPeopleOfTheAmericanCivilWar"	1913
"http://dbpedia.org/class/yago/WikicatKyotoSangaF.C.Players"	1913
"http://dbpedia.org/class/yago/WikicatRussianRevolutionaries"	1913
"http://dbpedia.org/class/yago/Ratite101517565"	1912
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1963"	1912
"http://dbpedia.org/class/yago/WikicatTibetanPeople"	1912
"http://dbpedia.org/class/yago/WikicatCentralBanks"	1912
"http://dbpedia.org/class/yago/WikicatPleistoceneMammals"	1912
"http://dbpedia.org/class/yago/WikicatEnglishEngravers"	1911
"http://dbpedia.org/class/yago/ArtDealer109810983"	1911
"http://dbpedia.org/class/yago/WikicatLanguagesOfEurope"	1911
"http://dbpedia.org/class/yago/WikicatFemaleSingers"	1911
"http://dbpedia.org/class/yago/WikicatSageAcademicJournals"	1911
"http://dbpedia.org/class/yago/WikicatRussianHistorians"	1910
"http://dbpedia.org/class/yago/Wikicat2000sFantasyFilms"	1910
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1907"	1910
"http://dbpedia.org/class/yago/WikicatF.C.HansaRostockPlayers"	1909
"http://dbpedia.org/class/yago/WikicatAmericanMetalcoreMusicalGroups"	1909
"http://dbpedia.org/class/yago/WikicatChildren'sFantasyFilms"	1909
"http://dbpedia.org/class/yago/WikicatMarquessesOfSpain"	1908
"http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInWestVirginia"	1908
"http://dbpedia.org/class/yago/PartialDifferentialEquation106670866"	1908
"http://dbpedia.org/class/yago/WikicatFilmsBasedOnNon-fictionBooks"	1908
"http://dbpedia.org/class/yago/WikicatGP2SeriesDrivers"	1908
"http://dbpedia.org/class/yago/WikicatFrenchNaturalists"	1908
"http://dbpedia.org/class/yago/WikicatRiversOfCovasnaCounty"	1908
"http://dbpedia.org/class/yago/WikicatBritishBiographicalFilms"	1907
"http://dbpedia.org/class/yago/WikicatPolishTranslators"	1907
"http://dbpedia.org/class/yago/WikicatK.LierseS.K.Players"	1907
"http://dbpedia.org/class/yago/WikicatOlympicFencersOfFrance"	1907
"http://dbpedia.org/class/yago/WikicatAlumniOfTrinityHall,Cambridge"	1907
"http://dbpedia.org/class/yago/WikicatRailwayLinesInGermany"	1907
"http://dbpedia.org/class/yago/WikicatPortCitiesAndTownsOfTheNorthSea"	1907
"http://dbpedia.org/class/yago/WikicatItalianTheologians"	1906
"http://dbpedia.org/class/yago/WikicatHinduDeities"	1906
"http://dbpedia.org/class/yago/WikicatGermanStageActresses"	1906
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1965"	1906
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1963"	1906
"http://dbpedia.org/class/yago/WikicatBritishEmigrantsToTheUnitedStates"	1906
"http://dbpedia.org/class/yago/WikicatCambrianTrilobites"	1906
"http://dbpedia.org/class/yago/Source104263614"	1905
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDelfanCounty"	1905
"http://dbpedia.org/class/yago/WikicatPeopleFromOklahoma"	1905
"http://dbpedia.org/class/yago/WikicatAgriculturalPestInsects"	1905
"http://dbpedia.org/class/yago/WikicatSouthAfricaInternationalRugbyUnionPlayers"	1905
"http://dbpedia.org/class/yago/Goldmine103445217"	1905
"http://dbpedia.org/class/yago/WikicatTreatiesOfMoldova"	1905
"http://dbpedia.org/class/yago/Apologist109798534"	1905
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1967"	1905
"http://dbpedia.org/class/yago/WikicatJapaneseNovels"	1904
"http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForEastGermany"	1904
"http://dbpedia.org/class/yago/WikicatAssaultRifles"	1904
"http://dbpedia.org/class/yago/WikicatLanguagesOfChina"	1904
"http://dbpedia.org/class/yago/WikicatNorthAmericanSoccerLeague(1968–84)IndoorPlayers"	1904
"http://dbpedia.org/class/yago/WikicatUniversitarioDeDeportesFootballers"	1904
"http://dbpedia.org/class/yago/Wikicat3rd-centuryPeople"	1903
"http://dbpedia.org/class/yago/WikicatPeopleFromSarajevo"	1903
"http://dbpedia.org/class/yago/WikicatSkeletalDisorders"	1903
"http://dbpedia.org/class/yago/WikicatMammalsOfMexico"	1902
"http://dbpedia.org/class/yago/WikicatBaronsOfGermany"	1902
"http://dbpedia.org/class/yago/WikicatPeopleFromTrieste"	1902
"http://dbpedia.org/class/yago/WikicatNumber-oneSinglesInBelgium"	1902
"http://dbpedia.org/class/yago/WikicatTravelWriters"	1902
"http://dbpedia.org/class/yago/WikicatPeopleFromDurban"	1902
"http://dbpedia.org/class/yago/WikicatSouthKoreanPopSingers"	1902
"http://dbpedia.org/class/yago/BallisticMissile102781338"	1901
"http://dbpedia.org/class/yago/Wikicat1983VideoGames"	1901
"http://dbpedia.org/class/yago/Wikicat1st-centuryChristianSaints"	1901
"http://dbpedia.org/class/yago/WikicatCompaniesOfSpain"	1901
"http://dbpedia.org/class/yago/WikicatBlackMetalAlbums"	1901
"http://dbpedia.org/class/yago/WikicatMexicanWomenInPolitics"	1901
"http://dbpedia.org/class/yago/DynamicalSystem106246361"	1900
"http://dbpedia.org/class/yago/PhaseSpace100029114"	1900
"http://dbpedia.org/class/yago/WikicatIndyCarSeriesDrivers"	1900
"http://dbpedia.org/class/yago/WikicatItalianPhysicists"	1899
"http://dbpedia.org/class/yago/Wikicat19th-centuryAmericanRailroadExecutives"	1899
"http://dbpedia.org/class/yago/WikicatFCZenitSaintPetersburgPlayers"	1899
"http://dbpedia.org/class/yago/Wikicat2002Novels"	1899
"http://dbpedia.org/class/yago/WikicatSportsCompetitionsInFrance"	1899
"http://dbpedia.org/class/yago/WikicatCommonwealthGamesCompetitorsForEngland"	1898
"http://dbpedia.org/class/yago/WikicatGothicPainters"	1898
"http://dbpedia.org/class/yago/Cell100006484"	1898
"http://dbpedia.org/class/yago/WikicatVillagesInElblągCounty"	1897
"http://dbpedia.org/class/yago/WikicatQueens"	1897
"http://dbpedia.org/class/yago/WikicatIndianTelevisionActors"	1897
"http://dbpedia.org/class/yago/WikicatAustralianFilmDirectors"	1897
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMačvaDistrict"	1897
"http://dbpedia.org/class/yago/WikicatCitiesAndTownsInUmbria"	1897
"http://dbpedia.org/class/yago/Dark113983515"	1896
"http://dbpedia.org/class/yago/Shade113984613"	1896
"http://dbpedia.org/class/yago/Semidarkness113984285"	1896
"http://dbpedia.org/class/yago/WikicatSpanishFilmDirectors"	1896
"http://dbpedia.org/class/yago/WikicatTranslatorsToEnglish"	1896
"http://dbpedia.org/class/yago/Illumination113983147"	1896
"http://dbpedia.org/class/yago/WikicatBattlesInvolvingGreatBritain"	1896
"http://dbpedia.org/class/yago/WikicatPeopleFromThuringia"	1895
"http://dbpedia.org/class/yago/WikicatGermanEssayists"	1894
"http://dbpedia.org/class/yago/WikicatFilmsAboutWriters"	1894
"http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromMichigan"	1894
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDezfulCounty"	1894
"http://dbpedia.org/class/yago/WikicatPanAmericanGamesCompetitorsForCanada"	1893
"http://dbpedia.org/class/yago/WikicatPeopleFromNeuilly-sur-Seine"	1893
"http://dbpedia.org/class/yago/WikicatSingersFromNewYork"	1893
"http://dbpedia.org/class/yago/WikicatIrelandInternationalRugbyUnionPlayers"	1893
"http://dbpedia.org/class/yago/WikicatAmericanIdolParticipants"	1893
"http://dbpedia.org/class/yago/WikicatBritishZoologists"	1892
"http://dbpedia.org/class/yago/WikicatNeoclassicalArchitects"	1892
"http://dbpedia.org/class/yago/WikicatBalletComposers"	1892
"http://dbpedia.org/class/yago/WikicatCirculatingCurrencies"	1892
"http://dbpedia.org/class/yago/WikicatAmericanComicStrips"	1892
"http://dbpedia.org/class/yago/WikicatPercussionInstruments"	1892
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1871"	1892
"http://dbpedia.org/class/yago/WikicatMammalsOfNorthAmerica"	1891
"http://dbpedia.org/class/yago/Wikicat1975Singles"	1891
"http://dbpedia.org/class/yago/WikicatMountainsUnder1000Metres"	1891
"http://umbel.org/umbel/rc/Association"	1891
"http://dbpedia.org/class/yago/WikicatUniversitiesAndCollegesInFrance"	1891
"http://dbpedia.org/class/yago/WikicatYugoslavBasketballPlayers"	1891
"http://dbpedia.org/class/yago/WikicatVideoGamesWithIsometricGraphics"	1891
"http://dbpedia.org/class/yago/WikicatBeerschotACPlayers"	1891
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1923"	1890
"http://dbpedia.org/class/yago/WikicatPrisonersAndDetaineesOfTheUnitedStatesFederalGovernment"	1890
"http://dbpedia.org/class/yago/WikicatWebBrowsers"	1890
"http://dbpedia.org/class/yago/WikicatSustainabilityAdvocates"	1890
"http://dbpedia.org/class/yago/WikicatKnightsOfTheOrderOfPoloniaRestituta"	1890
"http://dbpedia.org/class/yago/WikicatFemaleComicsWriters"	1890
"http://dbpedia.org/class/yago/WikicatGerman-languagePoets"	1890
"http://dbpedia.org/class/yago/WikicatActionThrillerFilms"	1890
"http://dbpedia.org/class/yago/WikicatGermanBohemianPeople"	1889
"http://dbpedia.org/class/yago/WikicatMissionPresidentsOfTheChurchOfJesusChristOfLatter-daySaints"	1889
"http://dbpedia.org/class/yago/FiberBundle105475681"	1889
"http://dbpedia.org/class/yago/WikicatAnimators"	1889
"http://dbpedia.org/class/yago/WikicatEnclaves"	1889
"http://dbpedia.org/class/yago/WikicatItalianAtheists"	1888
"http://dbpedia.org/class/yago/SoftDrink107927197"	1888
"http://dbpedia.org/class/yago/Wikicat2013TelevisionEpisodes"	1888
"http://dbpedia.org/class/yago/Cosmologist109819667"	1888
"http://dbpedia.org/class/yago/WikicatBaseballPlayersFromNorthCarolina"	1888
"http://dbpedia.org/class/yago/WikicatSecularHolidays"	1888
"http://dbpedia.org/class/yago/WikicatPrehistoricReptilesOfEurope"	1888
"http://dbpedia.org/class/yago/Artery105333777"	1887
"http://dbpedia.org/class/yago/WikicatTreatiesOfGermany"	1887
"http://dbpedia.org/class/yago/WikicatVikingAgeMonarchs"	1887
"http://dbpedia.org/class/yago/WikicatIcelandicFootballers"	1887
"http://dbpedia.org/class/yago/Playoff107465290"	1887
"http://dbpedia.org/class/yago/WikicatLouisvilleBatsPlayers"	1886
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfSwissDescent"	1886
"http://dbpedia.org/class/yago/WikicatIndo-EuropeanLanguages"	1886
"http://dbpedia.org/class/yago/WikicatCairoUniversityAlumni"	1886
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1976"	1886
"http://dbpedia.org/class/yago/WikicatMatrices"	1885
"http://dbpedia.org/class/yago/WikicatÚjpestFCPlayers"	1885
"http://dbpedia.org/class/yago/WikicatEnglishShortStoryWriters"	1885
"http://dbpedia.org/class/yago/Consonant107115021"	1885
"http://dbpedia.org/class/yago/WikicatRiversOfItaly"	1885
"http://dbpedia.org/class/yago/CommercialEnterprise101094725"	1885
"http://dbpedia.org/class/yago/WikicatFormerIndianCapitalCities"	1885
"http://dbpedia.org/class/yago/WikicatNuclearPhysicists"	1884
"http://dbpedia.org/class/yago/WikicatNintendo3DSGames"	1884
"http://dbpedia.org/class/yago/Wikicat2000sHorrorFilms"	1884
"http://dbpedia.org/class/yago/WikicatWillemIITilburgPlayers"	1884
"http://dbpedia.org/class/yago/Wikicat2009DebutAlbums"	1883
"http://dbpedia.org/class/yago/WikicatNewTestamentScholars"	1882
